coupon,currency,driver,fact_km,order,plan_km,plan_time,user,zone
,RUB,54131153,null,6958830,3.151713013550569,7.566666666666666,49794642,moscow
,RUB,00782905,36.642,62191456,27.18069324293607,36.28333333333333,03706434,moscow
,RUB,6383411,6.024,16377165,6.609968618210942,14.033333333333333,67627445,moscow
,RUB,96011964,null,60895349,15.837648998791492,16.533333333333335,16245917,moscow
,RUB,2233476,12.745,4369702,13.358079192655913,14.633333333333333,26413293,krasnogorsk
,RUB,54131153,13.002,80982631,12.032747219490512,20.283333333333335,32343080,moscow
,RUB,54131153,3.828,5120845,4.062719048108971,10.4,60082668,moscow
,RUB,4080760,null,60549740,19.25553794622246,30.75,01669775,lyberci
,RUB,60654971,7.697,9197252,7.8742244582343695,13.05,50877358,moscow
,RUB,44595728,39.309,3418245,37.84887888589072,37.21666666666667,8860872,moscow
,RUB,82646235,2.247,32858995,2.5244780595654457,6.566666666666666,01677299,moscow
,RUB,18422661,null,3415813,10.578497756313855,21.433333333333334,2875689,moscow
,RUB,34460884,6.993,4972741,6.932146298923186,13.716666666666667,709566,moscow
,RUB,0185588,null,30575597,4.324648705619732,7.366666666666666,19444178,moscow
,RUB,38907466,45.572,03766746,26.96283728498968,44.3,71908737,dolgoprudniy
,RUB,6491296,null,46998357,27.757263946756222,32.03333333333333,29063504,moscow
,RUB,38907466,24.725,06517786,23.16394508161781,25.85,6207354,moscow
,RUB,6491296,4.885,28059443,4.9693937871245275,10.866666666666667,15452106,moscow
,RUB,6383411,29.68,59507689,28.536783153746782,35.65,90641698,moscow
,RUB,28053409,null,54102844,28.201650077811824,36.56666666666667,90604293,moscow
,RUB,54131153,24.038,60238620,21.17304824562696,26.166666666666668,5597504,moscow
,RUB,60654971,9.92,0036464,8.361257770974781,12.316666666666666,08479887,moscow
,RUB,0185588,9.926,55347428,9.753026272007826,15.083333333333334,45411620,moscow
,RUB,6383411,5.655,0240446,6.589428788938143,12.6,48161307,moscow
,RUB,6491296,24.022,51986916,18.232637803253606,27.35,05183052,moscow
,RUB,28053409,15.926,1068311,8.05901586816317,14.95,1634609,moscow
,RUB,6491296,1.259,17996545,1.4546376790362865,10.516666666666667,5917281,moscow
,RUB,60828053,38.611,89424478,29.15428033821032,36.083333333333336,50790125,moscow
,RUB,1794032,9.007,05737135,6.644050724158158,9.2,33118410,moscow
,RUB,54131153,null,88383664,7.301348047620947,16.733333333333334,59558373,lyberci
,RUB,28053409,17.545,79248462,14.42876761763533,20.066666666666666,46468254,moscow
,RUB,54131153,1.636,26674154,1.739188818155891,5.383333333333334,69330950,lyberci
,RUB,44595728,null,1627116,5.748232609714909,11.65,95302374,lyberci
,RUB,6491296,4.313,9479641,4.619922119576807,7.616666666666666,39414802,moscow
,RUB,54131153,4.921,47929795,4.9771583722830295,11.7,44908519,lyberci
,RUB,5374615,6.093,9160544,6.17727854544979,6.983333333333333,296553,kotelniki
,RUB,6383411,2.813,27153624,3.7943640103368574,7.616666666666666,5038617,moscow
,RUB,44595728,38.103,56934217,37.22549023635166,36.333333333333336,24016915,lyberci
,RUB,1794032,null,9455252,2.345649060250744,6.166666666666667,56516806,moscow
,RUB,6491296,7.174,03731628,7.183149538623646,12.333333333333334,21414955,moscow
,RUB,6491296,27.205,80181691,10.05585931715207,17.95,3333391,moscow
,RUB,27318902,4.439,7804305,4.432766876166027,9.2,8276036,moscow
,RUB,56872166,10.242,31532613,6.00810915520101,12.3,40117059,moscow
,RUB,22643084,6.714,90761171,5.238682554372377,11.916666666666666,6546217,moscow
,RUB,22643084,3.695,00230981,3.7115836513154834,7.6,2520357,moscow
,RUB,38907466,29.298,6937052,23.961692039029476,35.266666666666666,85227582,moscow
,RUB,6383411,4.352,40933579,3.959089576997039,6.95,21001027,moscow
,RUB,01459241,null,89732448,8.188009456160017,13.75,51496792,moscow
,RUB,0185588,29.612,05200733,18.596135337642224,25.233333333333334,7015541,moscow
,RUB,96011964,5.202,0779803,5.447324941065301,12.016666666666667,4689275,moscow
,RUB,60654971,null,66259921,25.47047123404397,33.666666666666664,24811628,moscow
,RUB,28970907,32.958,75704797,21.79734167469902,32.1,86088112,moscow
,RUB,0490789,11.027,35337556,7.834713182696757,13.316666666666666,48914399,moscow
,RUB,20999223,2.109,73027897,2.1667381746815684,3.7,66154240,vidnoe
,RUB,82646235,5.416,06269361,6.13000516260578,14.683333333333334,44276169,moscow
,RUB,00782905,18.158,82248771,15.404387590580965,20.333333333333332,61382006,moscow
,RUB,01459241,39.149,19120528,37.449535193898946,31.783333333333335,73107057,moscow
,RUB,99717055,null,08136122,15.446311457988303,17.133333333333333,07521521,moscow
,RUB,34460884,8.154,81881402,8.468654394642623,14.316666666666666,0185173,moscow
,RUB,6383411,27.373,02745385,27.476420369994333,31.666666666666668,41477069,moscow
,RUB,7433242,3.419,6598980,4.012228920721523,6.85,05678750,moscow
,RUB,44595728,1.355,30751469,1.3676930155400857,4.383333333333334,34928574,moscow
,RUB,28053409,null,37793421,19.292411516758595,23.683333333333334,54024145,moscow
,RUB,60828053,28.862,68668486,30.8409556337168,36.36666666666667,35799210,balashiha
,RUB,6491296,5.176,23361177,4.733128534154417,13.533333333333333,99584946,moscow
,RUB,96011964,22.156,03844622,19.936148958070618,27.35,14704483,moscow
,RUB,28053409,18.565,323217,16.92150881230698,27.3,69776974,moscow
,RUB,4121681,39.288,70392611,24.12842917047573,30.55,15791706,moscow
,RUB,22643084,4.745,5585043,4.800864770658218,10.8,18391939,moscow
,RUB,20999223,11.259,34897,11.257991172072423,17.766666666666666,65390368,moscow
,RUB,00782905,33.188,0039370,21.735943243792637,28.166666666666668,79783110,moscow
,RUB,20999223,7.078,15680403,7.9732901345010045,17.1,72312840,moscow
,RUB,56829931,18.609,5949970,14.623860155502076,16.116666666666667,57112220,moscow
,RUB,70380790,4.482,68420887,4.567668258824651,8.633333333333333,52985745,vidnoe
,RUB,99717055,8.424,57144720,4.752376512740836,9.1,12021611,moscow
,RUB,44595728,null,23989237,23.42230745775911,35.56666666666667,49501355,moscow
,RUB,60654971,26.461,36672069,18.19546211996665,30.7,32268475,moscow
,RUB,22643084,null,7897073,0.3010594802611207,4.05,92788436,moscow
,RUB,03076344,13.866,89076237,10.837477430298629,13.716666666666667,41461022,moscow
,RUB,60828053,null,13151705,30.290007856054654,31.05,77775692,moscow
,RUB,4080760,null,29421595,4.111546835138432,12.6,3753408,lyberci
,RUB,3826114,18.543,4394121,18.57441359447642,29.966666666666665,49787181,krasnogorsk
,RUB,89781544,8.714,02601727,8.615210222884874,14.633333333333333,9892444,moscow
,RUB,7615016,10.495,70812706,10.756180838931874,16.9,30766161,himki
,RUB,99717055,null,89610754,12.018365656356968,14.333333333333334,5502004,moscow
,RUB,00782905,7.574,0566584,7.636700911699382,11.366666666666667,45669618,moscow
,RUB,2233476,21.054,49241987,20.991821632909613,24.483333333333334,56979477,moscow
,RUB,44595728,23.158,71127916,18.106986477776182,24.2,0841191,moscow
,RUB,4080760,null,84484089,8.83465005905664,14.833333333333334,78237005,moscow
,RUB,28053409,26.171,15330826,18.067250264077913,20.8,13625090,moscow
,RUB,6491296,null,25457534,6.281884222897908,14.016666666666667,63062064,moscow
,RUB,22643084,1.921,99938517,2.0515944056582454,4.583333333333333,03379724,moscow
,RUB,34256194,null,39765140,33.645481339363265,29.95,0494528,korolev
,RUB,03076344,null,81363713,9.683130821540313,10.483333333333333,70409040,moscow
,RUB,34256194,null,02451795,33.645481339363265,29.716666666666665,0494528,korolev
,RUB,70380790,2.828,27200,3.015098907130537,8.5,82210947,vidnoe
,RUB,34460884,14.402,46765680,11.509636930934446,21.933333333333334,9157698,moscow
,RUB,86751570,28.799,2709441,16.521462330947344,26.433333333333334,2389274,moscow
,RUB,18422661,1.758,17107613,1.968045440425335,4.966666666666667,5949164,moscow
,RUB,34460884,36.629,09691637,37.214906204252266,51.7,01213117,moscow
,RUB,4121681,null,45671413,5.548664410943873,10.883333333333333,91982294,balashiha
,RUB,8350262,1.352,4314374,1.40098409419894,4.45,91892810,himki
,RUB,6383411,46.032,0583652,43.54575655520286,37.13333333333333,13727608,moscow
,RUB,60828053,null,79686566,17.894029576559557,27.483333333333334,433679,moscow
,RUB,0185588,29.157,32951968,22.53236337901715,25.333333333333332,57043235,moscow
,RUB,44595728,33.665,04612273,31.956810500737088,33.983333333333334,64456200,moscow
,RUB,18422661,null,61281002,4.2561819753535595,7.783333333333333,50308181,moscow
,RUB,6491296,25.412,7357928,23.813983914230615,31.2,03284594,moscow
,RUB,60828053,13.893,96210833,14.313210351572652,23.05,7309635,moscow
,RUB,5374615,52.059,9073624,53.902171887459396,55.05,75417680,svo
,RUB,18422661,5.455,94773466,5.156480275879956,10.7,4050042,moscow
,RUB,99717055,18.009,06243175,15.116109208391357,17.35,62941335,moscow
,RUB,22643084,1.734,16383796,1.6595136811030362,4.8,0623443,moscow
,RUB,03076344,12.063,904107,12.13800717947238,14.65,82883665,moscow
,RUB,8350262,null,43720623,1.6376091447198549,5.3,88962682,himki
,RUB,1794032,null,66012139,11.614998629409374,19.816666666666666,08365848,moscow
,RUB,2233476,41.042,66959581,30.008919959585317,41.21666666666667,92543708,vko
,RUB,96011964,15.791,2896578,15.891369796488823,22.766666666666666,56938272,reutov
,RUB,8350262,2.363,70344271,1.824593640385121,8.016666666666667,88962682,himki
,RUB,22643084,null,09047350,1.9583249871890158,5.483333333333333,45558472,moscow
,RUB,22643084,null,67976629,3.4526857123800223,5.75,67494574,moscow
,RUB,18422661,1.929,88609944,1.8997931157608734,5.033333333333333,43253288,moscow
,RUB,22643084,null,7103461,3.245095502174554,8.233333333333333,3133534,moscow
,RUB,03076344,6.166,400672,6.060670429405335,11.4,40340201,moscow
,RUB,22643084,1.686,26005149,2.573132061173038,7.016666666666667,03836992,moscow
,RUB,54131153,null,65462082,12.51818196122818,19.533333333333335,86188141,moscow
,RUB,00782905,null,48342981,19.6428230286182,22.95,75109051,moscow
,RUB,34256194,8.369,90062338,7.491361083453546,11.683333333333334,5815492,moscow
,RUB,54131153,5.874,21178476,5.898398457212553,9.8,08805660,moscow
,RUB,4080760,null,0685428,5.003691460670419,10.616666666666667,01669775,lyberci
,RUB,4121681,34.816,25853100,23.3893440283447,31.2,23050,balashiha
,RUB,60828053,43.938,6171903,36.83757213380631,41.96666666666667,30963259,moscow
,RUB,8350262,0.768,00374880,0.6146172156184092,3.0166666666666666,32159515,himki
,RUB,99717055,21.189,83755971,9.13964384593094,18.2,9170796,moscow
,RUB,22643084,1.774,58186408,1.8891502462453948,5.116666666666666,1176106,moscow
,RUB,25212755,40.861,0805364,31.959781683391267,32.233333333333334,8422232,moscow
,RUB,28053409,18.742,19424680,18.60281311938547,21.066666666666666,16546892,moscow
,RUB,86751570,4.243,22670241,3.766702749660862,5.883333333333334,12829328,moscow
,RUB,38907466,15.246,70974170,11.665168455905082,19.25,25718568,moscow
,RUB,44595728,2.141,59475515,2.162638844773195,6.666666666666667,84980327,moscow
,RUB,29119385,null,46825290,7.98359787684719,16.2,74948193,moscow
,RUB,89781544,null,85563919,19.502610544404465,19.266666666666666,35689613,troick
,RUB,74391989,3.125,28240667,3.239746956528163,6.65,77366505,moscow
,RUB,67724939,3.422,29527921,3.656829032202785,8.866666666666667,15474144,narofominsk
,RUB,92121386,10.28,33375724,10.06858630377359,35.5,20673197,podolsk
,RUB,8350262,3.733,6614765,3.443439668795615,15.25,25435128,himki
,RUB,41522328,9.831,90500089,10.139417396604728,13.666666666666666,67538480,balashiha
,RUB,54348592,4.35,0568815,5.018518232615531,9.066666666666666,2731758,moscow
,RUB,54709492,32.685,8583010,37.10664056055286,62.46666666666667,99121533,odincovo
,RUB,56475593,null,82404871,3.9606590449263885,12.566666666666666,10752104,moscow
,RUB,29119385,7.099,87107280,6.94013607058744,16.483333333333334,85291120,moscow
,RUB,2233476,2.071,89586740,2.4054078862985904,8.183333333333334,1915876,moscow
,RUB,75732898,4.127,99890026,4.133679035792567,12.533333333333333,36133521,moscow
,RUB,17144870,10.42,287880,10.604167961544443,15.35,74841600,moscow
,RUB,82505304,null,41218367,4.405115680819178,9.983333333333333,08531153,moscow
,RUB,32692269,null,2867199,3.3960830416788044,7.416666666666667,8680872,moscow
,RUB,2195293,null,90253489,16.321614980181575,44.733333333333334,76256037,moscow
,RUB,34460884,null,5990361,8.840257941148446,12.883333333333333,473583,troick
,RUB,70380790,null,69537545,38.58085057947796,62.75,1916124,svo
,RUB,32722022,54.403,05971473,32.95798645499815,49.61666666666667,75960894,moscow
,RUB,71032566,2.104,9414148,2.1180987170387913,5.566666666666666,25673450,moscow
,RUB,36931055,7.315,16501831,7.406413572366031,13.016666666666667,6129819,moscow
,RUB,82646235,0.757,74123569,0.9148761646720474,3.966666666666667,63382863,moscow
,RUB,46051150,2.221,04663608,2.170282717818601,7.566666666666666,05820501,moscow
,RUB,83844849,47.648,10544365,45.242424110115195,85.65,6159674,odincovo
,RUB,668817,null,83518703,3.8043034076822435,8.783333333333333,68409564,moscow
,RUB,48955393,5.196,52861655,4.093600887811754,10.866666666666667,92402444,moscow
,RUB,81028125,4.758,65595321,5.324908074511024,14.283333333333333,49604236,moscow
,RUB,96732632,2.912,50324561,2.9939987326292106,14.15,03299633,kotelniki
,RUB,48955393,null,4178900,5.551908559448987,14.8,0656006,moscow
,RUB,66809212,null,70159414,9.251683696129103,20.983333333333334,76164477,moscow
,RUB,54299147,1.16,97041514,1.1676916226727558,3.05,0410718,sergievposad
,RUB,60912933,0.,59794602,8.1000653604258,24.133333333333333,4215000,moscow
,RUB,54348592,3.785,03123646,3.7561253247733384,11.433333333333334,1331942,moscow
,RUB,81028125,1.84,29260133,1.9375094429314923,5.583333333333333,78317311,moscow
,RUB,65921239,17.817,50055070,18.34103193877838,39.61666666666667,3284920,moscow
,RUB,67724939,2.649,9752101,2.6511572325936106,7.233333333333333,67587548,narofominsk
,RUB,74391989,7.729,10439954,7.186737060397432,22.433333333333334,39610335,moscow
,RUB,67724939,4.586,87921055,4.785540603903412,11.433333333333334,8125443,narofominsk
,RUB,52299060,29.006,9870258,5.217609246599785,22.866666666666667,51394946,moscow
,RUB,01459241,29.398,1102242,29.92247402177469,39.916666666666664,13998793,moscow
,RUB,89781544,15.313,68748292,15.270809072730563,18.716666666666665,6594867,moscow
,RUB,40454339,17.088,68920554,17.28295367175718,38.21666666666667,07533989,moscow
,RUB,89781544,null,15606154,19.0642730042717,18.8,76763578,troick
,RUB,17144870,null,20053799,7.171225231336175,11.183333333333334,32449943,moscow
,RUB,41522328,11.646,0532594,10.441284985353443,19.166666666666668,577912,reutov
,RUB,75732898,6.358,62128279,6.4636295101584444,12.516666666666667,66979072,moscow
,RUB,34233152,17.258,1802240,16.255830384545035,32.833333333333336,9593638,moscow
,RUB,96011964,11.773,28881372,7.239189128956281,17.55,74510263,moscow
,RUB,54299147,3.898,9290377,3.9282098658978697,8.033333333333333,04552669,sergievposad
,RUB,9871171,null,18098973,2.0670028833351823,6.766666666666667,08531153,moscow
,RUB,56872166,6.238,8311761,3.454729877864844,11.316666666666666,81301207,moscow
,RUB,22227102,30.382,95712083,25.885097513693168,49.233333333333334,10352721,moscow
,RUB,71032566,9.984,1487563,10.023740498287424,17.6,74794204,moscow
,RUB,52466634,27.848,86241911,20.863318307426248,46.,32980999,moscow
,RUB,74391989,null,02559371,2.793816175168408,8.333333333333334,40970318,moscow
,RUB,17144870,null,9511259,7.3502240717462985,16.566666666666666,81784263,moscow
,RUB,46051150,1.904,67705945,1.9374095018775224,6.433333333333334,8902105,moscow
,RUB,54299147,1.49,64399015,1.5806974719963927,4.866666666666666,75883759,sergievposad
,RUB,54360071,0.987,86472449,1.0552725224879858,4.583333333333333,13404344,moscow
,RUB,48955393,null,73477751,5.827194816334854,15.616666666666667,81316564,moscow
,RUB,541744,24.383,5076244,17.84877206668833,28.5,77257330,moscow
,RUB,48955393,null,10837591,1.113039713343043,4.366666666666666,97496820,moscow
,RUB,2233476,0.629,26441567,26.232165746783362,67.8,00671310,moscow
,RUB,10155951,6.734,50788764,6.84836920723631,9.066666666666666,4004480,chehov
,RUB,54360071,36.99,83916219,21.106948441863647,49.416666666666664,96113309,moscow
,RUB,81028125,12.84,33116823,9.45696803129763,24.35,74893476,moscow
,RUB,46051150,2.435,23465393,2.1380361439839106,7.833333333333333,97616892,moscow
,RUB,82646235,4.375,93435656,4.628245765334148,14.25,69729159,moscow
,RUB,17144870,null,35394014,4.0973249793173165,10.366666666666667,78018034,odincovo
,RUB,17144870,2.273,4901785,3.0437189824883752,5.283333333333333,50292751,odincovo
,RUB,43857106,4.227,37807824,4.5662685556537985,12.666666666666666,0400939,troick
,RUB,48955393,12.178,70517735,12.35199548492824,26.116666666666667,50521868,moscow
,RUB,54348592,4.402,61189132,4.594510200870291,10.683333333333334,08918815,moscow
,RUB,67724939,2.354,1707443,2.132100600737182,6.35,79284896,narofominsk
,RUB,75732898,89.418,99328775,85.07829875050079,146.15,89157423,vidnoe
,RUB,43857106,null,3958775,23.45319767979233,35.06666666666667,39026428,troick
,RUB,668817,1.44,4692445,1.5681034988681257,5.666666666666667,51975554,mytishchi
,RUB,43857106,4.869,88554681,4.998612555497894,9.866666666666667,55041494,troick
,RUB,36931055,10.927,48857430,10.936870058292115,23.233333333333334,3231985,moscow
,RUB,29119385,7.26,49331683,7.1765317249838425,16.8,0985627,moscow
,RUB,28970907,80.298,38718542,83.18545776603561,125.03333333333333,87141899,himki
,RUB,70380790,null,09396964,3.4001747526463677,9.95,86410301,lobnja
,RUB,17144870,10.416,756267,10.45120084031243,15.15,4333146,odincovo
,RUB,27318902,4.013,4702910,4.138746630720361,11.183333333333334,50301329,moscow
,RUB,28053409,15.826,08392014,15.845827282128175,31.183333333333334,84887125,vidnoe
,RUB,66809212,null,93799306,6.496687235633268,10.65,71926975,moscow
,RUB,74391989,20.437,75957299,17.733458730227795,28.9,66813993,moscow
,RUB,56475593,null,51357956,0.6310415231456921,4.733333333333333,13567147,moscow
,RUB,43857106,5.88,63325105,6.087732545170742,12.55,56512143,troick
,RUB,01459241,45.651,49660390,42.23997197855754,65.13333333333334,70586121,krasnogorsk
,RUB,82646235,7.497,21383299,8.329335862912645,15.766666666666667,51982453,moscow
,RUB,96732632,null,8249644,13.408260528896486,26.933333333333334,2688688,kotelniki
,RUB,67724939,1.477,77601247,1.6640317811090497,5.,79284896,narofominsk
,RUB,60912933,0.,87691556,34.408083264069404,58.53333333333333,93886737,moscow
,RUB,54299147,16.2,8275543,16.11396162466975,28.233333333333334,40681785,sergievposad
,RUB,96011964,null,49591018,3.0513306833170026,12.466666666666667,36269572,moscow
,RUB,8894126,null,0465784,39.296581712433664,105.83333333333333,341778,moscow
,RUB,46051150,3.292,70258427,3.4670059757372513,10.35,92541173,moscow
,RUB,32692269,null,25278481,0.24332607470073644,6.583333333333333,99251227,moscow
,RUB,67724939,5.167,13250996,5.230153792864873,9.3,00266359,narofominsk
,RUB,96732632,null,01321092,3.405110788391895,7.633333333333334,96395525,dzerzhinsky
,RUB,92121386,4.027,3803077,4.724209321080092,9.75,78118106,podolsk
,RUB,37772678,40.641,32475337,29.614726605252912,53.96666666666667,60273930,krasnogorsk
,RUB,4972061,39.748,44181070,25.38996934337242,67.9,44869993,moscow
,RUB,96732632,44.194,7247783,44.64229542009278,79.71666666666667,7905335,dzerzhinsky
,RUB,81028125,9.288,20541101,8.727054263354255,23.183333333333334,67099503,moscow
,RUB,96011964,null,70032571,1.23709317812507,6.766666666666667,06187950,moscow
,RUB,81854651,9.492,37917389,9.802107977343933,22.85,53917827,moscow
,RUB,82505304,null,44350246,4.023106942136133,8.5,82680875,moscow
,RUB,668817,null,7531608,0.9361324947360687,3.216666666666667,18252356,mytishchi
,RUB,07368533,null,4130996,128.84674785808377,182.26666666666668,26585890,krasnoznamensk
,RUB,92121386,4.596,72942877,4.51001472503096,8.116666666666667,6109926,podolsk
,RUB,56475593,null,42302193,1.684513514579551,7.783333333333333,59359102,moscow
,RUB,96011964,null,96825032,9.59599305951532,26.55,37946824,moscow
,RUB,29119385,4.556,07149957,4.551871477306469,14.5,47584855,moscow
,RUB,66397037,159.292,1301182,14.111042139349317,40.43333333333333,5333561,moscow
micro_code,RUB,98111392,13.862,42495713,14.429844695538389,25.283333333333335,34864227,mytishchi
,RUB,9871171,null,43153530,0.7678267213861587,3.6,64043326,moscow
,RUB,03357926,4.193,56498137,4.241041595379539,11.233333333333333,07605770,moscow
,RUB,21631633,6.054,72765846,6.141618587929645,9.433333333333334,940276,nakhabino
,RUB,58984135,1.684,21671840,1.653740583995067,4.75,10310666,chehov
,RUB,94414125,10.874,68247530,11.101167621477018,16.516666666666666,39549285,dzerzhinsky
,RUB,90637045,14.272,61828308,14.376365136083855,20.916666666666668,35459279,moscow
,RUB,6491296,8.805,14507308,8.825314463344137,15.8,11157248,lobnja
,RUB,97400578,null,67864333,8.176354685952846,9.25,80970808,moscow
,RUB,0635650,23.708,7007600,24.06488784555111,26.5,71735215,moscow
,RUB,83844849,19.286,5790717,17.567755825039868,22.733333333333334,35778891,moscow
,RUB,34233152,10.317,85011575,10.356307153684096,12.65,006480,podolsk
,RUB,74391989,30.517,73809018,30.49240482360524,43.266666666666666,35857888,balashiha
,RUB,5462785,6.002,60129718,6.690657442862934,12.483333333333333,08247386,moscow
,RUB,6775412,5.49,0128276,5.668403876561121,8.05,13286461,moscow
,RUB,21631633,5.067,36485517,5.1536726373480155,8.433333333333334,5994574,krasnogorsk
,RUB,2233476,7.925,92772253,7.863823189332018,11.766666666666667,72124566,moscow
,RUB,7615016,4.769,42719143,4.932671574451465,6.9,3653331,moscow
,RUB,97400578,11.414,86937153,10.479453096625614,15.416666666666666,87292346,moscow
,RUB,05023189,4.901,11114709,4.635226645837619,9.816666666666666,06359418,moscow
,RUB,74391989,27.519,07129217,22.706429207237992,27.466666666666665,20020515,moscow
,RUB,83844849,77.625,20943991,72.84381115640934,68.68333333333334,1424950,moscow
,RUB,94414125,3.486,48302235,3.5215582721582672,6.883333333333334,312541,moscow
,RUB,0635650,23.271,50227400,20.261130575606646,27.4,55324267,moscow
,RUB,27318902,18.483,4638056,18.52942734380461,28.75,46786951,dolgoprudniy
,RUB,7615016,2.475,9542495,2.9956500965189665,6.466666666666667,72077196,moscow
,RUB,94414125,9.182,30867440,9.027983564557244,12.133333333333333,43486564,moscow
,RUB,34233152,null,21158765,27.626671217759746,26.7,46984263,moscow
,RUB,2233476,11.218,61125895,11.214184473875983,14.383333333333333,40877086,moscow
,RUB,2233476,16.914,35753979,16.96201827841796,19.75,00786465,moscow
,RUB,0635650,7.908,69817236,9.086120775856449,16.25,62114390,himki
,RUB,31907185,null,87179019,5.916804204363835,9.366666666666667,58991086,moscow
,RUB,6775412,6.209,89621829,6.344501489547699,14.2,21131680,moscow
,RUB,27318902,7.211,31717264,7.539802345009444,12.05,71764562,dolgoprudniy
,RUB,6775412,33.463,7117474,33.80696755714913,36.1,20323750,svo
,RUB,34233152,13.826,8588025,14.8793765228621,21.15,37732982,podolsk
,RUB,58984135,72.305,96080716,72.65272471942437,65.,44291467,chehov
,RUB,97400578,23.838,04665856,9.87502624590474,17.466666666666665,86009418,moscow
,RUB,90637045,27.91,9459232,27.427118895775312,39.21666666666667,95482738,moscow
,RUB,90637045,null,27756904,3.796009580322433,8.733333333333333,10881328,moscow
,RUB,90637045,22.621,48376443,21.30157073392335,21.283333333333335,03224307,moscow
,RUB,5462785,26.096,59111807,26.25895653588564,28.45,42803245,moscow
,RUB,94414125,31.215,55857766,29.090144578194607,37.75,8623665,dzerzhinsky
,RUB,05023189,5.982,72488787,5.251972471907346,12.75,67020366,moscow
,RUB,83844849,4.112,12865363,3.125566757964938,6.183333333333334,3907290,moscow
,RUB,7615016,3.614,55752946,4.573131963087412,9.65,03919197,moscow
,RUB,6491296,45.673,35565697,37.67717513030424,47.86666666666667,92608321,dolgoprudniy
,RUB,86065307,18.064,88325263,17.283028537567894,20.583333333333332,80688358,moscow
,RUB,93261902,19.471,0720719,19.464831148380338,28.166666666666668,67579283,moscow
,RUB,66397037,null,88716045,14.488943350406362,25.033333333333335,1232575,himki
,RUB,40371096,24.8,23789861,24.04917037288265,43.55,98371618,moscow
,RUB,86065307,12.683,40276817,13.153562039318414,21.983333333333334,4365235,moscow
,RUB,66397037,null,28923681,25.71542789441777,36.86666666666667,76845099,himki
,RUB,90637045,48.361,99334311,47.08423565903387,57.4,4937029,svo
,RUB,7615016,3.298,57952582,3.2953356835508907,8.066666666666666,16428654,moscow
,RUB,23235860,12.131,7316905,12.094139099819065,22.683333333333334,92434809,moscow
,RUB,8894126,null,30405102,8.728472716021797,17.35,1001276,moscow
,RUB,34460884,0.016,79541742,6.3093666336503755,15.2,00411566,podolsk
,RUB,54709492,null,80394001,10.48673055044219,12.766666666666667,88426514,himki
,RUB,46051150,6.365,91774607,8.368342252943926,14.2,34856848,moscow
,RUB,54709492,10.312,84553488,10.502558613017714,19.683333333333334,82769872,himki
,RUB,3536466,15.829,01570667,15.81710765007621,24.766666666666666,52068309,moscow
,RUB,36931055,54.956,75366326,43.4206269747575,65.33333333333333,4032307,moscow
,RUB,68057820,15.079,63180863,14.949962502943519,17.933333333333334,27703590,moscow
,RUB,58984135,20.158,43144185,17.560890438732706,28.216666666666665,86752851,moscow
,RUB,23235860,15.692,07768737,15.833145007672243,21.733333333333334,13945204,moscow
,RUB,8350262,2.154,41495476,2.2215607275031806,7.033333333333333,22182418,himki
,RUB,75732898,null,5257796,7.944122978308302,18.116666666666667,47925456,moscow
,RUB,82646235,18.253,68375384,18.34774924777456,27.466666666666665,78080216,moscow
,RUB,36098567,null,46149912,1.882444950117712,6.633333333333334,58991086,moscow
,RUB,38309662,12.237,88420196,9.761404159078866,18.066666666666666,09656747,moscow
,RUB,23235860,2.953,32460108,2.4700970036799723,6.433333333333334,99562678,moscow
,RUB,03357926,25.665,01877639,23.442837881676653,39.583333333333336,55706110,moscow
,RUB,40454339,7.262,90232673,7.2059287397772644,13.1,93350453,moscow
,RUB,27318902,null,4745166,56.5407401245343,70.86666666666666,8339135,vko
,RUB,94414125,3.014,6371406,3.230575185380314,10.533333333333333,73891175,moscow
,RUB,54348592,5.346,7102915,5.454750778640514,15.95,5703801,lyberci
,RUB,3536466,51.128,96901896,50.66115468039648,60.083333333333336,63724692,moscow
,RUB,36098567,null,92240212,3.8955372273020106,9.033333333333333,1531901,moscow
,RUB,3826114,2.224,19684634,2.268631786943704,5.516666666666667,41970906,nakhabino
,RUB,46051150,4.018,40841707,4.070657682498846,11.783333333333333,42676079,moscow
,RUB,65921239,null,23218457,14.863787228718015,22.416666666666668,45102099,moscow
,RUB,92359055,null,00571394,3.445899182354874,9.5,74728068,reutov
,RUB,27318902,33.782,9029297,33.59683855294559,36.68333333333333,08886977,vko
,RUB,7615016,15.301,30204920,15.3002228849658,17.266666666666666,50567209,moscow
,RUB,76028546,null,6897236,24.87601072836623,38.166666666666664,7978917,moscow
,RUB,54348592,1.9,60799607,1.5067018006436614,5.116666666666666,3478758,lyberci
,RUB,73632113,3.79,74632859,3.662458156783455,9.383333333333333,37582514,himki
,RUB,65921239,22.874,5079726,19.141696782680647,30.95,04123846,moscow
,RUB,41522328,19.729,6239450,19.812110261767092,22.433333333333334,00251748,moscow
,RUB,03357926,3.637,25446208,3.697009560531538,9.216666666666667,11276800,moscow
,RUB,72259980,null,9217653,7.252471343330012,13.566666666666666,16278628,himki
,RUB,71032566,7.777,08249642,7.864279747499843,10.766666666666667,73916162,moscow
,RUB,729088,2.983,94623763,2.426148675661647,9.,43246661,moscow
,RUB,54131153,64.75,55343995,33.24318570819384,46.96666666666667,2904511,moscow
